src_ip,dst_ip,src_port,dst_port,protocol,flag,packet_count,byte_count,duration_ms,packets_per_sec,avg_packet_size,label
192.168.9.150,10.0.2.89,12819,3389,TCP,RST,1632,94764,20685,78.8978,58.0662,BruteForce
192.168.7.198,10.0.0.34,16397,21,TCP,SYN,1860,172707,27551,67.5112,92.8532,BruteForce
192.168.10.133,10.0.5.119,63026,21,UDP,SYN,938,126779,27872,33.6538,135.1588,BruteForce
192.168.10.8,10.0.1.43,13909,8080,TCP,RST,78,3857,456,171.0526,49.4487,SQLInjection
192.168.7.222,10.0.0.227,40673,8252,UDP,SYN,106,6544,21095,5.0249,61.7358,Backdoor
192.168.5.32,10.0.1.239,2598,53,TCP,FIN,45,36299,3566,12.6192,806.6444,Benign
192.168.8.167,10.0.2.133,46942,443,TCP,SYN,49746,4639996,6539,7607.5853,93.2738,DoS
192.168.1.151,10.0.2.148,50376,8080,TCP,SYN-ACK,7,19942,3685,1.8996,2848.8571,Benign
192.168.3.231,10.0.1.101,28044,25,ICMP,SYN-ACK,30,8884,3748,8.0043,296.1333,Benign
192.168.3.129,10.0.3.245,23248,80,TCP,RST,23,45706,1200,19.1667,1987.2174,Benign
192.168.1.79,10.0.1.167,37294,664,UDP,SYN,147,5247,2143,68.5954,35.6939,PortScan
192.168.3.28,10.0.3.225,26325,443,UDP,PSH-ACK,23,40134,1748,13.1579,1744.9565,Benign
192.168.10.232,10.0.2.28,28925,22,ICMP,FIN,21,2696,3717,5.6497,128.381,Benign
192.168.9.229,10.0.5.144,45065,53,ICMP,FIN,37,48719,3048,12.1391,1316.7297,Benign
192.168.9.81,10.0.3.70,41695,112,TCP,SYN,504,8155,2374,212.2999,16.1806,PortScan
192.168.3.251,10.0.3.75,63258,22,TCP,RST,44,15976,4843,9.0853,363.0909,Benign
192.168.8.138,10.0.4.229,21800,443,TCP,SYN,8433,708000,3623,2327.629,83.9559,DoS
192.168.5.148,10.0.1.225,56304,8080,TCP,FIN,44,13677,396,111.1111,310.8409,SQLInjection
192.168.10.134,10.0.1.238,59603,22,UDP,ACK,39,1456,2315,16.8467,37.3333,Benign
192.168.8.1,10.0.2.11,32643,443,ICMP,RST,29,23081,659,44.0061,795.8966,Benign
192.168.9.215,10.0.3.96,26839,443,TCP,SYN,43632,1270728,1822,23947.3106,29.1238,DoS
192.168.4.172,10.0.5.41,31801,22,TCP,SYN-ACK,12,9739,3083,3.8923,811.5833,Benign
192.168.7.229,10.0.3.254,13121,80,TCP,SYN,5318,325350,6593,806.6131,61.179,DoS
192.168.8.169,10.0.4.221,38779,80,TCP,SYN,29078,2064012,3324,8747.8941,70.9819,DoS
192.168.5.47,10.0.2.199,26475,80,UDP,SYN,42,35866,106,396.2264,853.9524,Benign
192.168.6.235,10.0.3.208,36262,25,TCP,FIN,43,3526,1783,24.1167,82.0,Benign
192.168.1.52,10.0.2.19,54839,22,TCP,PSH-ACK,26,43376,1648,15.7767,1668.3077,Benign
192.168.3.151,10.0.4.83,29445,8080,ICMP,RST,44,45041,3735,11.7805,1023.6591,Benign
192.168.8.209,10.0.0.189,33682,80,TCP,FIN,6,33184,2331,2.574,5530.6667,Benign
192.168.7.26,10.0.2.202,16727,80,TCP,FIN,8,18704,4943,1.6185,2338.0,Benign
192.168.2.187,10.0.5.125,21266,794,UDP,SYN,673,8170,837,804.0621,12.1397,PortScan
192.168.7.62,10.0.4.234,47065,443,UDP,FIN,10,23947,4015,2.4907,2394.7,Benign
192.168.8.205,10.0.2.214,1431,21,ICMP,SYN-ACK,967,141489,16323,59.2416,146.3175,BruteForce
192.168.7.32,10.0.4.39,20060,22,ICMP,PSH-ACK,24,4895,2345,10.2345,203.9583,Benign
192.168.3.126,10.0.4.93,58851,131,TCP,SYN,356,2783,2975,119.6639,7.8174,PortScan
192.168.9.129,10.0.3.45,28435,443,TCP,PSH-ACK,97,7636,92,1054.3478,78.7216,SQLInjection
192.168.3.35,10.0.1.183,15363,53,ICMP,RST,15,8539,2672,5.6138,569.2667,Benign
192.168.10.202,10.0.0.4,31237,443,ICMP,SYN,13,43872,155,83.871,3374.7692,Benign
192.168.5.184,10.0.2.243,34542,22,UDP,SYN-ACK,34,32152,682,49.8534,945.6471,Benign
192.168.6.213,10.0.5.69,8263,443,TCP,SYN,30597,159276,5861,5220.4402,5.2056,DoS
192.168.6.107,10.0.4.151,55931,80,TCP,RST,11,26836,2640,4.1667,2439.6364,Benign
192.168.6.113,10.0.5.103,33238,443,TCP,SYN,29408,4074808,8094,3633.3086,138.5612,DoS
192.168.7.103,10.0.2.124,64768,3389,UDP,SYN,922,42957,2275,405.2747,46.5911,BruteForce
192.168.9.172,10.0.5.238,23438,3389,ICMP,ACK,1092,91487,12798,85.3258,83.7793,BruteForce
192.168.6.238,10.0.1.19,33202,8080,UDP,SYN,41,41342,4501,9.1091,1008.3415,Benign
192.168.9.127,10.0.4.35,39905,443,TCP,SYN,14410,4026033,6907,2086.2893,279.3916,DoS
192.168.5.190,10.0.2.37,11943,80,TCP,FIN,48,46364,4638,10.3493,965.9167,Benign
192.168.6.178,10.0.0.107,59377,8080,TCP,ACK,78,17316,451,172.949,222.0,SQLInjection
192.168.4.166,10.0.4.111,52477,80,ICMP,SYN-ACK,8,25397,4023,1.9886,3174.625,Benign
192.168.3.79,10.0.3.221,63944,53,UDP,ACK,7,16605,1428,4.902,2372.1429,Benign
192.168.2.66,10.0.1.15,13736,25,TCP,RST,17,37637,2058,8.2604,2213.9412,Benign
192.168.4.211,10.0.0.230,6200,443,TCP,SYN,48816,279954,7561,6456.2889,5.7349,DoS
192.168.6.65,10.0.4.137,22217,22,UDP,RST,25,24848,1193,20.9556,993.92,Benign
192.168.5.92,10.0.1.146,26759,80,TCP,SYN,23119,1717804,7751,2982.7119,74.3027,DoS
192.168.10.118,10.0.2.89,30831,443,ICMP,RST,25,5274,3811,6.56,210.96,Benign
192.168.10.226,10.0.4.52,43633,80,TCP,SYN,48039,2126149,6376,7534.3476,44.2588,DoS
192.168.6.249,10.0.3.245,28825,80,TCP,FIN,94,8662,463,203.0238,92.1489,SQLInjection
192.168.9.183,10.0.4.91,47593,443,TCP,SYN,48535,2199970,2118,22915.4863,45.3275,DoS
192.168.8.168,10.0.4.237,10255,443,TCP,SYN,8008,1129004,2816,2843.75,140.9845,DoS
192.168.7.34,10.0.2.221,28848,9636,ICMP,SYN-ACK,140,60168,56116,2.4948,429.7714,Backdoor
192.168.3.152,10.0.1.101,53564,8080,ICMP,RST,13,28786,4402,2.9532,2214.3077,Benign
192.168.6.215,10.0.0.125,64338,22,ICMP,FIN,1089,136192,20500,53.122,125.0615,BruteForce
192.168.10.227,10.0.0.24,54282,25,TCP,ACK,36,5551,576,62.5,154.1944,Benign
192.168.10.81,10.0.5.190,45332,443,TCP,SYN,39,43780,3820,10.2094,1122.5641,Benign
192.168.3.26,10.0.1.32,51869,22,UDP,PSH-ACK,1371,20869,22772,60.2055,15.2217,BruteForce
192.168.5.231,10.0.2.188,53224,625,UDP,SYN,935,5434,2208,423.4601,5.8118,PortScan
192.168.3.39,10.0.0.25,26628,22,UDP,FIN,18,41929,2031,8.8626,2329.3889,Benign
192.168.10.55,10.0.5.91,3414,8080,ICMP,ACK,17,48458,1177,14.4435,2850.4706,Benign
192.168.7.33,10.0.2.62,45168,443,TCP,SYN,5949,2071470,1879,3166.0458,348.2047,DoS
192.168.8.81,10.0.2.242,57065,8080,ICMP,RST,9,44577,2341,3.8445,4953.0,Benign
192.168.3.16,10.0.1.227,19576,80,TCP,SYN,27709,513308,8993,3081.1742,18.525,DoS
192.168.5.95,10.0.0.195,63595,435,ICMP,SYN,855,5042,1254,681.8182,5.8971,PortScan
192.168.9.14,10.0.4.164,62644,21,ICMP,RST,250,46625,10683,23.4017,186.5,BruteForce
192.168.5.2,10.0.2.238,52648,22,TCP,SYN,1469,13152,17337,84.7321,8.953,BruteForce
192.168.8.25,10.0.5.143,12420,443,TCP,SYN,20828,1183964,9011,2311.3972,56.8448,DoS
192.168.8.162,10.0.5.57,33105,8080,UDP,SYN-ACK,21,29390,3359,6.2519,1399.5238,Benign
192.168.2.113,10.0.1.114,24418,443,TCP,SYN,26003,2700339,2748,9462.5182,103.8472,DoS
192.168.5.120,10.0.0.47,60605,22,UDP,FIN,11,22755,2123,5.1813,2068.6364,Benign
192.168.10.56,10.0.4.191,58037,8080,TCP,RST,16,30821,517,30.9478,1926.3125,Benign
192.168.3.247,10.0.0.89,4882,80,TCP,SYN,42,9293,375,112.0,221.2619,SQLInjection
192.168.4.146,10.0.0.112,11352,677,UDP,SYN,616,3964,1679,366.8851,6.4351,PortScan
192.168.8.122,10.0.1.56,47217,5522,ICMP,SYN,174,84124,12844,13.5472,483.4713,Backdoor
192.168.4.116,10.0.0.177,40379,905,TCP,SYN,454,4971,2823,160.8218,10.9493,PortScan
192.168.6.81,10.0.3.171,61322,443,TCP,SYN-ACK,10,48957,833,12.0048,4895.7,Benign
192.168.7.241,10.0.5.48,65447,25,TCP,SYN,30,43324,2764,10.8538,1444.1333,Benign
192.168.10.23,10.0.0.1,48022,443,UDP,SYN-ACK,30,16961,1866,16.0772,565.3667,Benign
192.168.7.69,10.0.2.65,14803,53,TCP,PSH-ACK,31,39050,861,36.0046,1259.6774,Benign
192.168.5.38,10.0.1.177,50841,25,ICMP,SYN,8,30868,1330,6.015,3858.5,Benign
192.168.3.236,10.0.3.102,48065,8080,ICMP,ACK,15,30765,4266,3.5162,2051.0,Benign
192.168.1.217,10.0.5.130,60167,8080,UDP,RST,47,32114,971,48.4037,683.2766,Benign
192.168.1.155,10.0.1.49,36440,80,UDP,ACK,5,3357,4916,1.0171,671.4,Benign
192.168.1.231,10.0.0.171,28745,80,TCP,PSH-ACK,53,18858,424,125.0,355.8113,SQLInjection
192.168.7.166,10.0.3.239,30249,22,UDP,SYN-ACK,28,36644,3484,8.0367,1308.7143,Benign
192.168.2.123,10.0.1.142,44151,25,UDP,FIN,6,16315,2469,2.4301,2719.1667,Benign
192.168.5.206,10.0.3.164,15218,25,TCP,ACK,23,25308,2997,7.6743,1100.3478,Benign
192.168.7.220,10.0.4.73,62514,8080,TCP,SYN-ACK,31,48658,1744,17.7752,1569.6129,Benign
192.168.6.31,10.0.3.81,33469,5000,TCP,SYN-ACK,151,53031,17092,8.8345,351.1987,Backdoor
192.168.8.102,10.0.4.173,26360,53,UDP,PSH-ACK,28,38505,3445,8.1277,1375.1786,Benign
192.168.6.203,10.0.3.4,3761,449,ICMP,SYN,558,6157,1128,494.6809,11.0341,PortScan
192.168.3.146,10.0.3.189,18852,80,TCP,SYN,10785,173020,3617,2981.7528,16.0427,DoS
192.168.3.249,10.0.1.84,7091,21,ICMP,SYN-ACK,923,135817,21263,43.4087,147.1473,BruteForce
192.168.6.215,10.0.5.51,30722,22,ICMP,ACK,1192,113939,15540,76.7053,95.5864,BruteForce
192.168.1.70,10.0.0.73,10456,443,UDP,SYN-ACK,8,12616,3965,2.0177,1577.0,Benign
192.168.1.140,10.0.0.57,52802,80,TCP,SYN,43688,4793969,3338,13088.0767,109.7319,DoS
192.168.2.5,10.0.4.200,14151,443,UDP,PSH-ACK,24,44486,1658,14.4753,1853.5833,Benign
192.168.10.40,10.0.1.156,42833,179,UDP,SYN,833,6007,2825,294.8673,7.2113,PortScan
192.168.7.230,10.0.1.143,18083,22,TCP,FIN,48,42863,4946,9.7048,892.9792,Benign
192.168.6.51,10.0.4.14,61392,436,ICMP,SYN,775,5817,2543,304.7582,7.5058,PortScan
192.168.7.118,10.0.5.160,2599,3389,TCP,FIN,519,91449,11943,43.4564,176.2023,BruteForce
192.168.7.111,10.0.3.97,40841,80,TCP,SYN,33274,140884,6067,5484.4239,4.2341,DoS
192.168.4.133,10.0.3.130,11429,8080,ICMP,PSH-ACK,6,35193,2778,2.1598,5865.5,Benign
192.168.6.149,10.0.1.86,52609,80,TCP,FIN,83,17621,455,182.4176,212.3012,SQLInjection
192.168.3.97,10.0.3.145,50227,80,TCP,SYN,26456,3857474,3602,7344.8084,145.8072,DoS
192.168.8.63,10.0.5.243,20958,53,ICMP,FIN,50,40197,1456,34.3407,803.94,Benign
192.168.8.247,10.0.0.187,45721,22,UDP,FIN,594,186153,24280,24.4646,313.3889,BruteForce
192.168.4.65,10.0.5.65,58383,22,UDP,FIN,11,3512,2995,3.6728,319.2727,Benign
192.168.2.240,10.0.2.154,48791,80,ICMP,FIN,39,3658,3200,12.1875,93.7949,Benign
192.168.9.102,10.0.1.129,54354,443,TCP,SYN,45375,1521118,5453,8321.1076,33.5233,DoS
192.168.5.155,10.0.2.228,2269,443,TCP,SYN,10464,4463262,7999,1308.1635,426.535,DoS
192.168.10.182,10.0.2.107,53452,25,TCP,ACK,24,18396,485,49.4845,766.5,Benign
192.168.9.250,10.0.4.59,46597,80,ICMP,ACK,39,16725,4560,8.5526,428.8462,Benign
192.168.1.32,10.0.3.149,49599,22,TCP,SYN-ACK,31,38878,658,47.1125,1254.129,Benign
192.168.3.166,10.0.1.127,64302,80,TCP,SYN,46395,4722411,1038,44696.5318,101.7871,DoS
192.168.2.199,10.0.5.225,11362,80,TCP,SYN,29,14594,884,32.8054,503.2414,Benign
192.168.9.196,10.0.2.47,3060,443,TCP,PSH-ACK,20,38506,914,21.8818,1925.3,Benign
192.168.6.39,10.0.1.19,61853,22,TCP,ACK,45,45440,1876,23.9872,1009.7778,Benign
192.168.2.75,10.0.0.152,37285,344,TCP,SYN,596,1745,1251,476.4189,2.9279,PortScan
192.168.4.32,10.0.4.153,60998,443,UDP,FIN,7,7866,1598,4.3805,1123.7143,Benign
192.168.10.90,10.0.4.5,59846,25,TCP,SYN,34,32347,2723,12.4862,951.3824,Benign
192.168.7.232,10.0.4.179,46195,3389,TCP,SYN,211,190947,5447,38.7369,904.9621,BruteForce
192.168.10.164,10.0.5.21,63362,702,UDP,SYN,963,4482,1213,793.8994,4.6542,PortScan
192.168.5.218,10.0.2.136,16651,53,UDP,ACK,35,7953,3153,11.1005,227.2286,Benign
192.168.2.81,10.0.2.185,33320,53,UDP,FIN,12,7942,3910,3.0691,661.8333,Benign
192.168.1.230,10.0.5.177,37229,443,UDP,SYN,35,9716,4466,7.837,277.6,Benign
192.168.3.232,10.0.0.217,17703,53,TCP,SYN,20,43543,4357,4.5903,2177.15,Benign
192.168.1.221,10.0.4.239,48674,3389,TCP,SYN-ACK,1661,158871,23021,72.1515,95.6478,BruteForce
192.168.2.46,10.0.1.43,8446,25,UDP,PSH-ACK,5,2138,3169,1.5778,427.6,Benign
192.168.10.223,10.0.5.55,12686,80,UDP,PSH-ACK,39,15798,1237,31.5279,405.0769,Benign
192.168.6.48,10.0.5.116,26214,80,TCP,SYN,47961,460131,3687,13008.1367,9.5939,DoS
192.168.2.57,10.0.0.26,29640,8080,UDP,RST,23,11354,4434,5.1872,493.6522,Benign
192.168.4.43,10.0.3.127,45564,80,TCP,SYN,31272,3840766,9282,3369.1015,122.818,DoS
192.168.2.29,10.0.3.253,61514,53,UDP,PSH-ACK,31,48790,1211,25.5987,1573.871,Benign
192.168.10.2,10.0.1.82,7305,443,TCP,SYN,21815,1520065,8082,2699.2081,69.6798,DoS
192.168.8.60,10.0.0.44,12238,53,TCP,RST,24,5983,4059,5.9128,249.2917,Benign
192.168.6.54,10.0.5.220,2541,80,UDP,PSH-ACK,28,13435,735,38.0952,479.8214,Benign
192.168.10.134,10.0.2.200,5890,8080,TCP,PSH-ACK,6,29818,2740,2.1898,4969.6667,Benign
192.168.6.1,10.0.4.67,33910,8931,UDP,ACK,94,59114,42072,2.2343,628.8723,Backdoor
192.168.8.16,10.0.1.201,33567,443,TCP,SYN,34627,4228348,1811,19120.3755,122.1113,DoS
192.168.1.144,10.0.5.186,15915,443,TCP,SYN,30736,2386748,5818,5282.9151,77.6532,DoS
192.168.1.87,10.0.4.60,22122,80,UDP,PSH-ACK,10,33107,1438,6.9541,3310.7,Benign
192.168.8.43,10.0.3.165,40014,282,UDP,SYN,661,4070,2813,234.9804,6.1573,PortScan
192.168.1.31,10.0.5.141,60515,23,TCP,SYN,469,2768,868,540.3226,5.9019,PortScan
192.168.3.17,10.0.1.66,2838,22,UDP,ACK,39,2533,697,55.9541,64.9487,Benign
192.168.10.153,10.0.0.94,2955,80,TCP,SYN-ACK,30,21130,626,47.9233,704.3333,Benign
192.168.2.173,10.0.3.164,47768,80,UDP,FIN,10,30704,501,19.9601,3070.4,Benign
192.168.7.70,10.0.4.91,62572,8012,UDP,RST,150,77895,36577,4.1009,519.3,Backdoor
192.168.4.162,10.0.5.23,11740,21,UDP,SYN,1711,183079,21797,78.497,107.0012,BruteForce
192.168.1.79,10.0.5.77,36611,443,ICMP,SYN,39,43599,4369,8.9265,1117.9231,Benign
192.168.2.148,10.0.0.234,9169,21,TCP,SYN-ACK,1630,116659,18379,88.6882,71.5699,BruteForce
192.168.7.119,10.0.3.107,60145,443,TCP,SYN,13470,2347931,7538,1786.9461,174.3082,DoS
192.168.1.25,10.0.3.10,38264,21,TCP,SYN,1064,90327,12849,82.808,84.8938,BruteForce
192.168.2.239,10.0.3.223,63127,22,UDP,SYN,512,184451,8738,58.5946,360.2559,BruteForce
192.168.9.2,10.0.2.181,23962,22,TCP,SYN-ACK,37,11127,3707,9.9811,300.7297,Benign
192.168.8.169,10.0.1.83,57518,305,TCP,SYN,160,6788,2908,55.0206,42.425,PortScan
192.168.3.137,10.0.2.135,37988,443,ICMP,FIN,28,46948,4212,6.6477,1676.7143,Benign
192.168.8.45,10.0.3.246,12256,390,ICMP,SYN,320,6561,2435,131.4168,20.5031,PortScan
192.168.1.42,10.0.5.231,17731,443,TCP,RST,41,33466,3384,12.1158,816.2439,Benign
192.168.7.51,10.0.5.156,53446,22,ICMP,SYN-ACK,23,35477,2442,9.4185,1542.4783,Benign
192.168.5.35,10.0.5.117,17307,80,TCP,SYN,25912,3395872,6682,3877.8809,131.054,DoS
192.168.3.182,10.0.1.155,6099,53,ICMP,PSH-ACK,31,43852,3818,8.1194,1414.5806,Benign
192.168.7.43,10.0.1.122,17337,443,UDP,ACK,24,694,3298,7.2771,28.9167,Benign
192.168.3.15,10.0.0.106,28819,8080,TCP,ACK,8,8147,2244,3.5651,1018.375,Benign
192.168.3.24,10.0.2.102,46225,25,TCP,SYN-ACK,26,12103,3504,7.4201,465.5,Benign
192.168.4.103,10.0.1.205,57957,21,ICMP,RST,572,66924,8388,68.1927,117.0,BruteForce
192.168.6.118,10.0.0.73,19107,443,TCP,SYN,12680,2670963,4332,2927.0545,210.6438,DoS
192.168.5.224,10.0.2.240,10677,80,TCP,SYN,34,22751,2272,14.9648,669.1471,Benign
192.168.10.68,10.0.2.254,38224,25,UDP,FIN,23,11424,763,30.1442,496.6957,Benign
192.168.9.137,10.0.5.77,12796,22,ICMP,SYN-ACK,20,33639,998,20.0401,1681.95,Benign
192.168.6.20,10.0.1.160,8314,8080,TCP,FIN,36,42553,1522,23.6531,1182.0278,Benign
192.168.5.170,10.0.3.74,12691,443,TCP,SYN,16372,2223878,8224,1990.7588,135.8342,DoS
192.168.4.83,10.0.1.167,60492,53,ICMP,RST,36,25053,4768,7.5503,695.9167,Benign
192.168.2.93,10.0.1.219,1161,21,TCP,FIN,1857,41255,10555,175.9356,22.2159,BruteForce
192.168.6.252,10.0.5.20,53252,443,TCP,SYN,36464,4871742,3906,9335.3815,133.6042,DoS
192.168.4.13,10.0.2.246,31533,8080,ICMP,ACK,25,49006,1710,14.6199,1960.24,Benign
192.168.2.7,10.0.5.129,7039,22,TCP,SYN-ACK,24,16137,4019,5.9716,672.375,Benign
192.168.9.164,10.0.5.212,65149,8080,UDP,ACK,18,49309,488,36.8852,2739.3889,Benign
192.168.2.236,10.0.2.162,28271,443,TCP,SYN,43688,3365319,2871,15216.9976,77.0307,DoS
192.168.1.97,10.0.4.161,28104,21,TCP,PSH-ACK,833,169157,5356,155.5265,203.0696,BruteForce
192.168.3.205,10.0.0.133,60849,8080,TCP,RST,90,3211,247,364.3725,35.6778,SQLInjection
192.168.6.3,10.0.3.20,56697,22,UDP,FIN,916,162386,2294,399.3025,177.2773,BruteForce
192.168.2.28,10.0.1.82,1169,80,TCP,SYN,10334,3583913,1722,6001.1614,346.8079,DoS
192.168.1.233,10.0.2.195,4477,80,TCP,SYN,41563,4639357,7809,5322.4485,111.6223,DoS
192.168.9.247,10.0.1.164,9783,80,TCP,ACK,40,26131,754,53.0504,653.275,Benign
192.168.5.192,10.0.5.158,36937,8080,UDP,ACK,7,30783,3336,2.0983,4397.5714,Benign
192.168.7.159,10.0.4.209,42747,443,TCP,SYN,15743,371961,2010,7832.3383,23.6271,DoS
192.168.2.74,10.0.0.72,55952,8080,UDP,ACK,30,1407,3996,7.5075,46.9,Benign
192.168.4.216,10.0.3.44,17191,21,ICMP,RST,338,198325,13598,24.8566,586.7604,BruteForce
192.168.10.95,10.0.1.133,47202,3389,UDP,PSH-ACK,1651,167187,10954,150.7212,101.2641,BruteForce
192.168.8.250,10.0.2.169,31861,443,ICMP,FIN,36,46527,4227,8.5167,1292.4167,Benign
192.168.3.152,10.0.1.8,23307,443,TCP,SYN,42668,4036177,9759,4372.1693,94.5949,DoS
192.168.4.100,10.0.3.112,2063,205,UDP,SYN,141,7045,2902,48.5872,49.9645,PortScan
192.168.4.155,10.0.2.187,45106,649,ICMP,SYN,104,5599,1441,72.1721,53.8365,PortScan
192.168.10.15,10.0.1.88,64796,53,UDP,SYN,995,3185,2673,372.2409,3.201,PortScan
192.168.6.197,10.0.4.162,27881,22,ICMP,PSH-ACK,32,47468,223,143.4978,1483.375,Benign
192.168.10.108,10.0.1.92,21160,22,ICMP,FIN,6,32361,2775,2.1622,5393.5,Benign
192.168.2.205,10.0.1.23,4755,8080,TCP,RST,13,26021,1453,8.947,2001.6154,Benign
192.168.3.98,10.0.2.215,43976,53,UDP,SYN,6,9062,2372,2.5295,1510.3333,Benign
192.168.6.150,10.0.2.16,33904,3389,UDP,RST,679,94318,15280,44.4372,138.9072,BruteForce
192.168.6.62,10.0.2.41,53525,443,UDP,PSH-ACK,35,30198,4939,7.0865,862.8,Benign
192.168.6.10,10.0.3.186,59646,443,TCP,PSH-ACK,51,17032,164,310.9756,333.9608,SQLInjection
192.168.8.225,10.0.2.144,54266,8080,ICMP,PSH-ACK,14,22143,722,19.3906,1581.6429,Benign
192.168.3.44,10.0.2.241,54617,8080,ICMP,RST,31,30513,4954,6.2576,984.2903,Benign
192.168.1.22,10.0.5.126,53808,324,UDP,SYN,972,8869,2912,333.7912,9.1245,PortScan
192.168.3.160,10.0.2.145,45958,22,UDP,SYN-ACK,628,173623,15022,41.8054,276.4697,BruteForce
192.168.8.66,10.0.5.224,39349,80,TCP,SYN,14319,605166,4671,3065.5106,42.2631,DoS
192.168.9.87,10.0.2.10,29706,53,TCP,SYN,21,6377,2905,7.2289,303.6667,Benign
192.168.10.183,10.0.0.241,9471,22,UDP,ACK,41,48983,2720,15.0735,1194.7073,Benign
192.168.8.228,10.0.2.57,55887,698,ICMP,SYN,170,4304,2991,56.8372,25.3176,PortScan
192.168.8.97,10.0.5.64,22893,583,TCP,SYN,527,2152,1779,296.2338,4.0835,PortScan
192.168.3.186,10.0.3.192,12006,80,TCP,SYN-ACK,37,23710,1252,29.5527,640.8108,Benign
192.168.1.102,10.0.1.53,18290,80,UDP,SYN,38,39744,4181,9.0887,1045.8947,Benign
192.168.9.127,10.0.1.115,10456,25,ICMP,ACK,29,23393,1644,17.6399,806.6552,Benign
192.168.4.178,10.0.4.11,19823,136,TCP,SYN,592,2393,2075,285.3012,4.0422,PortScan
192.168.1.63,10.0.1.253,55305,443,ICMP,PSH-ACK,8,33569,3161,2.5308,4196.125,Benign
192.168.5.73,10.0.0.136,43629,21,UDP,ACK,1536,122691,3776,406.7797,79.877,BruteForce
192.168.3.174,10.0.0.162,40666,443,TCP,SYN,35,36762,4526,7.7331,1050.3429,Benign
192.168.1.188,10.0.1.176,60563,53,TCP,SYN,20,27730,4077,4.9056,1386.5,Benign
192.168.7.128,10.0.3.201,31418,22,UDP,ACK,26,30393,3192,8.1454,1168.9615,Benign
192.168.5.92,10.0.2.77,22704,427,ICMP,SYN,356,9261,953,373.5572,26.014,PortScan
192.168.10.85,10.0.5.65,14265,228,UDP,SYN,210,1827,1072,195.8955,8.7,PortScan
192.168.7.160,10.0.1.147,21676,443,UDP,ACK,8,35716,1208,6.6225,4464.5,Benign
192.168.4.177,10.0.1.49,43805,21,TCP,ACK,1590,28306,12201,130.3172,17.8025,BruteForce
192.168.9.81,10.0.2.192,52500,80,TCP,FIN,14,25175,2151,6.5086,1798.2143,Benign
192.168.1.111,10.0.1.205,53167,22,UDP,SYN,33,18944,969,34.0557,574.0606,Benign
192.168.6.162,10.0.0.192,55084,443,TCP,SYN,33637,1418576,2759,12191.7361,42.1731,DoS
192.168.7.246,10.0.2.144,65516,8080,TCP,PSH-ACK,47,9400,3812,12.3295,200.0,Benign
192.168.10.117,10.0.1.14,12444,80,ICMP,SYN-ACK,32,37644,2780,11.5108,1176.375,Benign
192.168.8.236,10.0.1.89,12016,443,ICMP,SYN,19,49031,3059,6.2112,2580.5789,Benign
192.168.9.159,10.0.1.117,31307,767,TCP,SYN,659,3961,2699,244.1645,6.0106,PortScan
192.168.5.136,10.0.4.155,59613,615,TCP,SYN,950,6869,838,1133.6516,7.2305,PortScan
192.168.7.174,10.0.5.86,41980,3389,ICMP,SYN,1647,193603,21135,77.9276,117.5489,BruteForce
192.168.5.81,10.0.3.169,20239,515,UDP,SYN,885,6266,1091,811.1824,7.0802,PortScan
192.168.4.212,10.0.4.2,3001,759,UDP,SYN,273,5966,1139,239.6839,21.8535,PortScan
192.168.9.97,10.0.3.138,24975,22,UDP,SYN-ACK,5,5030,4213,1.1868,1006.0,Benign
192.168.10.121,10.0.3.154,46079,256,UDP,SYN,801,5935,2039,392.8396,7.4095,PortScan
192.168.8.241,10.0.0.192,62189,443,ICMP,PSH-ACK,32,32618,1273,25.1375,1019.3125,Benign
192.168.6.232,10.0.0.191,9424,80,ICMP,PSH-ACK,8,45797,2636,3.0349,5724.625,Benign
192.168.2.119,10.0.3.231,47625,22,TCP,PSH-ACK,20,18184,3568,5.6054,909.2,Benign
192.168.1.173,10.0.1.28,28130,25,TCP,ACK,24,1324,4092,5.8651,55.1667,Benign
192.168.10.159,10.0.1.206,45931,443,TCP,SYN,22576,3036434,8887,2540.3398,134.4983,DoS
192.168.6.216,10.0.1.125,23654,367,UDP,SYN,834,9238,1324,629.9094,11.0767,PortScan
192.168.3.195,10.0.4.194,27213,694,UDP,SYN,192,6817,713,269.2847,35.5052,PortScan
192.168.7.233,10.0.3.134,62335,8080,ICMP,SYN,27,49174,3934,6.8632,1821.2593,Benign
192.168.2.178,10.0.2.94,55802,7855,UDP,PSH-ACK,40,60229,37170,1.0761,1505.725,Backdoor
192.168.9.253,10.0.4.229,20784,443,TCP,RST,31,49407,2057,15.0705,1593.7742,Benign
192.168.7.65,10.0.3.164,1951,8080,UDP,RST,25,8326,3485,7.1736,333.04,Benign
192.168.2.222,10.0.0.57,14593,22,ICMP,SYN-ACK,17,12779,1178,14.4312,751.7059,Benign
192.168.5.233,10.0.2.239,5915,443,TCP,ACK,60,15241,84,714.2857,254.0167,SQLInjection
192.168.10.33,10.0.0.243,10547,22,ICMP,PSH-ACK,41,30059,2655,15.4426,733.1463,Benign
192.168.9.215,10.0.5.225,26441,53,ICMP,FIN,24,34945,4046,5.9318,1456.0417,Benign
192.168.10.193,10.0.4.161,40772,443,UDP,PSH-ACK,10,37963,3580,2.7933,3796.3,Benign
192.168.4.15,10.0.2.42,33442,8080,ICMP,SYN,50,13926,3284,15.2253,278.52,Benign
